after_reservation_count,after_state_sha256,after_total_reserved_ticks,attempt_index,before_reservation_count,before_state_sha256,before_total_reserved_ticks,config_id,flow_id,flow_kind,run_tag,scenario,state_unchanged,success
4992,5349c61b39dd4a5040e4be70b0a7a7e313e30668bbe2dc56b31abbdaa91e1c9c,54912,0,4944,5353bf2f58e8c73a4835b2ceaa71447d122401a7605bd60463dd3fb231915919,54384,105,CMD_PLC_C14_M02_A3_C14_M02,ControlCommand,trace_on_repeat_2,L_RING_D050,False,True
5040,c4e7d45491fdd032ec58ad693b97bddf0c7835ae06e9d23b926fbe9fea4c7be8,55440,0,4992,5349c61b39dd4a5040e4be70b0a7a7e313e30668bbe2dc56b31abbdaa91e1c9c,54912,106,CMD_PLC_C14_M03_A1_C14_M03,ControlCommand,trace_on_repeat_2,L_RING_D050,False,True
5088,5e2d0438b73eef835b7fbaceffb8218c030057700941d144b8a495eca8475994,55968,0,5040,c4e7d45491fdd032ec58ad693b97bddf0c7835ae06e9d23b926fbe9fea4c7be8,55440,107,CMD_PLC_C14_M03_A4_C14_M03,ControlCommand,trace_on_repeat_2,L_RING_D050,False,True
5136,cc0258cf1a4706ef2446cdc88d1f56d986c4b41dfedeb54687f17f571c4b7cd1,56496,0,5088,5e2d0438b73eef835b7fbaceffb8218c030057700941d144b8a495eca8475994,55968,108,CMD_PLC_C14_M04_A3_C14_M04,ControlCommand,trace_on_repeat_2,L_RING_D050,False,True
5184,3f635eb9a9c2977ed12b582ed3e9895d29691eb92fc84abade4188dde51a1cf4,57024,0,5136,cc0258cf1a4706ef2446cdc88d1f56d986c4b41dfedeb54687f17f571c4b7cd1,56496,109,CMD_PLC_C15_M01_A1_C15_M01,ControlCommand,trace_on_repeat_2,L_RING_D050,False,True
5232,8a0e49f8f20422c7a7077132fa0810083480e5493a44c8a5924283e77db7ed17,57552,0,5184,3f635eb9a9c2977ed12b582ed3e9895d29691eb92fc84abade4188dde51a1cf4,57024,110,CMD_PLC_C15_M01_A2_C15_M01,ControlCommand,trace_on_repeat_2,L_RING_D050,False,True
5280,4074384d1555efd0941b9bea5accde9aed61bb0c8be83f7c29ddd374a7c30cf6,58080,0,5232,8a0e49f8f20422c7a7077132fa0810083480e5493a44c8a5924283e77db7ed17,57552,111,CMD_PLC_C15_M01_A3_C15_M01,ControlCommand,trace_on_repeat_2,L_RING_D050,False,True
5328,2f518b08020d4493a6257fbbcc5640125e3728ebaf2f6fd8ca365534615bcf33,58608,0,5280,4074384d1555efd0941b9bea5accde9aed61bb0c8be83f7c29ddd374a7c30cf6,58080,112,CMD_PLC_C15_M02_A1_C15_M02,ControlCommand,trace_on_repeat_2,L_RING_D050,False,True
5376,bc23f67b7f9b782def71bca43ce67f73656b894778330eb2d0430ad4273ca4dd,59136,0,5328,2f518b08020d4493a6257fbbcc5640125e3728ebaf2f6fd8ca365534615bcf33,58608,113,CMD_PLC_C15_M02_A2_C15_M02,ControlCommand,trace_on_repeat_2,L_RING_D050,False,True
5424,4e46bcc5e13dbb9489870f5d9e0c964408ee32944d2e04385c20915d993d75f6,59664,0,5376,bc23f67b7f9b782def71bca43ce67f73656b894778330eb2d0430ad4273ca4dd,59136,114,CMD_PLC_C15_M02_A3_C15_M02,ControlCommand,trace_on_repeat_2,L_RING_D050,False,True
5472,91fe6b10aa6d8cfb2d2e908ac1979b982d3990721adfaded9b33376b1f7b5121,60192,0,5424,4e46bcc5e13dbb9489870f5d9e0c964408ee32944d2e04385c20915d993d75f6,59664,115,CMD_PLC_C15_M02_A4_C15_M02,ControlCommand,trace_on_repeat_2,L_RING_D050,False,True
5520,dd72e0d823175d76ec2434374628ecc3c3cb21a168cd4083f3772c3842c0bc24,60720,0,5472,91fe6b10aa6d8cfb2d2e908ac1979b982d3990721adfaded9b33376b1f7b5121,60192,116,CMD_PLC_C15_M03_A1_C15_M03,ControlCommand,trace_on_repeat_2,L_RING_D050,False,True
5568,e27f72b5f4bce08f160cf50509dd8978c745f1f89da923b776b553dc65fd2995,61248,0,5520,dd72e0d823175d76ec2434374628ecc3c3cb21a168cd4083f3772c3842c0bc24,60720,117,CMD_PLC_C15_M03_A2_C15_M03,ControlCommand,trace_on_repeat_2,L_RING_D050,False,True
5616,7b76a5b74cbe4f756e1b81eb0f56ab4879ddb6650aed5f2b7509fb45f9667e58,61776,0,5568,e27f72b5f4bce08f160cf50509dd8978c745f1f89da923b776b553dc65fd2995,61248,118,CMD_PLC_C15_M03_A4_C15_M03,ControlCommand,trace_on_repeat_2,L_RING_D050,False,True
5664,88dcb8e93b53e81b478f9a2f5df45867b3e7d00f8264f27a14ba1365aab35936,62304,0,5616,7b76a5b74cbe4f756e1b81eb0f56ab4879ddb6650aed5f2b7509fb45f9667e58,61776,119,CMD_PLC_C15_M04_A3_C15_M04,ControlCommand,trace_on_repeat_2,L_RING_D050,False,True
5712,9ebc431d0fd87fe726dcd362f64a3290b717e555a32a0f5729caa7921521fee3,62832,0,5664,88dcb8e93b53e81b478f9a2f5df45867b3e7d00f8264f27a14ba1365aab35936,62304,120,CMD_PLC_C15_M04_A4_C15_M04,ControlCommand,trace_on_repeat_2,L_RING_D050,False,True
5760,bf4d6b879da9c6e4c7dbe47879409b1ecf58d814baf78bb2ad19f48f8be7f9f4,63360,0,5712,9ebc431d0fd87fe726dcd362f64a3290b717e555a32a0f5729caa7921521fee3,62832,121,CMD_PLC_C16_M01_A2_C16_M01,ControlCommand,trace_on_repeat_2,L_RING_D050,False,True
5808,26365f2170463dc83be296966ed0f29f604957a368196d282589b52553252cdb,63888,0,5760,bf4d6b879da9c6e4c7dbe47879409b1ecf58d814baf78bb2ad19f48f8be7f9f4,63360,122,CMD_PLC_C16_M01_A3_C16_M01,ControlCommand,trace_on_repeat_2,L_RING_D050,False,True
5856,6348dbbced9df64aa443476abd40b5eda9db3132e399c3b572ab263f15cb80f5,64416,0,5808,26365f2170463dc83be296966ed0f29f604957a368196d282589b52553252cdb,63888,123,CMD_PLC_C16_M02_A1_C16_M02,ControlCommand,trace_on_repeat_2,L_RING_D050,False,True
5904,98f8bedf225b2756fb9daf90019ec60b2c3e6edf205ca4456fba808432a4d712,64944,0,5856,6348dbbced9df64aa443476abd40b5eda9db3132e399c3b572ab263f15cb80f5,64416,124,CMD_PLC_C16_M02_A3_C16_M02,ControlCommand,trace_on_repeat_2,L_RING_D050,False,True
5952,d5f581bfbe2bc61d5088425c784c2d33383aa4b95b85e1c17549f78c9861feb3,65472,0,5904,98f8bedf225b2756fb9daf90019ec60b2c3e6edf205ca4456fba808432a4d712,64944,125,CMD_PLC_C16_M03_A1_C16_M03,ControlCommand,trace_on_repeat_2,L_RING_D050,False,True
6000,6c4271207642c3c741aa0e9d0f4ab681b03bc2b0c16e45a5bbc0d8aee5b00900,66000,0,5952,d5f581bfbe2bc61d5088425c784c2d33383aa4b95b85e1c17549f78c9861feb3,65472,126,CMD_PLC_C16_M03_A4_C16_M03,ControlCommand,trace_on_repeat_2,L_RING_D050,False,True
6048,4b3554aa6102c1f6e8733e595308906373c7879e7b4e525ed89daf463eec3666,66528,0,6000,6c4271207642c3c741aa0e9d0f4ab681b03bc2b0c16e45a5bbc0d8aee5b00900,66000,127,CMD_PLC_C16_M04_A4_C16_M04,ControlCommand,trace_on_repeat_2,L_RING_D050,False,True
6096,5339507727bcb676f6c8485356b6663612089518dd10ab64791f3fe181f1706d,67056,0,6048,4b3554aa6102c1f6e8733e595308906373c7879e7b4e525ed89daf463eec3666,66528,327,SF_S1_C02_M01,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
6144,2847025454549525ade81060299530428dea37d842a449a418379020e148c47c,67584,0,6096,5339507727bcb676f6c8485356b6663612089518dd10ab64791f3fe181f1706d,67056,328,SF_S1_C02_M03,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
6192,9f7c83e00ad3476daf7833a234f387e3ce89847b42eda493bc96558d57e5563d,68112,0,6144,2847025454549525ade81060299530428dea37d842a449a418379020e148c47c,67584,329,SF_S1_C03_M02,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
6240,4ec895a91e9c7cf8e8afc2efb3dbbb8788127a936c4ec4287cc329c8e77db399,68640,0,6192,9f7c83e00ad3476daf7833a234f387e3ce89847b42eda493bc96558d57e5563d,68112,330,SF_S1_C03_M03,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
6288,04bef5a6092007cba2cb2c2df0180b5ca094be40804a120ea3c2d7369d63ef69,69168,0,6240,4ec895a91e9c7cf8e8afc2efb3dbbb8788127a936c4ec4287cc329c8e77db399,68640,331,SF_S1_C03_M04,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
6336,d3f7767dc89c8930aff036ba281a6f3d3b08d26b9beb7df6edb388fcdc953edd,69696,0,6288,04bef5a6092007cba2cb2c2df0180b5ca094be40804a120ea3c2d7369d63ef69,69168,332,SF_S1_C04_M01,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
6384,089b3ca9fbbd3a67d7149da0bbf8aacad5d8c470d1df09ac7fe73a7b9161b400,70224,0,6336,d3f7767dc89c8930aff036ba281a6f3d3b08d26b9beb7df6edb388fcdc953edd,69696,333,SF_S1_C04_M04,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
6432,e2661adddd55288e51472e0e69a27275dc3610927ee4a6b6143c57acae472541,70752,0,6384,089b3ca9fbbd3a67d7149da0bbf8aacad5d8c470d1df09ac7fe73a7b9161b400,70224,334,SF_S1_C05_M02,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
6480,8607d6b48e51f45de1cb688f52a1d986c05041bb5fb01f272f60ac7242cfa628,71280,0,6432,e2661adddd55288e51472e0e69a27275dc3610927ee4a6b6143c57acae472541,70752,335,SF_S1_C05_M04,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
6528,b18fe0334f5f6aab0b5cc4c59e9c829d084b1cff5a4cb6d2d8c44f80faa4c68c,71808,0,6480,8607d6b48e51f45de1cb688f52a1d986c05041bb5fb01f272f60ac7242cfa628,71280,336,SF_S1_C06_M01,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
6576,57f1caa862e00a0fa692256169d34ec93de238f45305cd8ac9be2bae8f5e0896,72336,0,6528,b18fe0334f5f6aab0b5cc4c59e9c829d084b1cff5a4cb6d2d8c44f80faa4c68c,71808,337,SF_S1_C06_M02,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
6624,adb9e7ba505fe744e5b2ad4e42bf6b303082a0ca31c1ac3da2b30729c6da9f6d,72864,0,6576,57f1caa862e00a0fa692256169d34ec93de238f45305cd8ac9be2bae8f5e0896,72336,338,SF_S1_C06_M03,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
6672,1a6f2a487dce85f4d2dab66b7cdc4171808d4c0a1bf5483374a16e4bfee95d7d,73392,0,6624,adb9e7ba505fe744e5b2ad4e42bf6b303082a0ca31c1ac3da2b30729c6da9f6d,72864,339,SF_S1_C07_M03,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
6720,2e494eebb7a9e98eef1b9869832dfd2691cb13abca9a677867e15202c14bd983,73920,0,6672,1a6f2a487dce85f4d2dab66b7cdc4171808d4c0a1bf5483374a16e4bfee95d7d,73392,340,SF_S1_C08_M02,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
6768,7ae16a98609aaa58bc8c299fff5232652249fe247189647f94a2bfec546d5320,74448,0,6720,2e494eebb7a9e98eef1b9869832dfd2691cb13abca9a677867e15202c14bd983,73920,341,SF_S1_C08_M03,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
6816,8fde388f156569d419ef9831b5281f4db6c408af6e01b2ea7b2dc5b3b3f3dd6f,74976,0,6768,7ae16a98609aaa58bc8c299fff5232652249fe247189647f94a2bfec546d5320,74448,342,SF_S1_C09_M01,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
6864,32bf8d03f21c9b0c4563de2da420b40e111146bb550fe27e7abfdea52deae85f,75504,0,6816,8fde388f156569d419ef9831b5281f4db6c408af6e01b2ea7b2dc5b3b3f3dd6f,74976,343,SF_S1_C09_M02,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
6912,971b29a005b6ce3480671df3efcb953fb5b24611d47c9b8dac179d25bb6028db,76032,0,6864,32bf8d03f21c9b0c4563de2da420b40e111146bb550fe27e7abfdea52deae85f,75504,344,SF_S1_C09_M04,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
6960,db906cb69ddb88c653c54ce2fa23ff32e1aa3b1ab056c2f201540e3298f31b14,76560,0,6912,971b29a005b6ce3480671df3efcb953fb5b24611d47c9b8dac179d25bb6028db,76032,345,SF_S1_C10_M01,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
7008,7c566e271d16d29d17ad5bf43ae1033ac192181fa65b370fab28e5da4f91bc9c,77088,0,6960,db906cb69ddb88c653c54ce2fa23ff32e1aa3b1ab056c2f201540e3298f31b14,76560,346,SF_S1_C10_M02,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
7056,c98d4ba5f6cef431d32aa51bc4b502da128b5b5725df9fcd0550d118a83a8f26,77616,0,7008,7c566e271d16d29d17ad5bf43ae1033ac192181fa65b370fab28e5da4f91bc9c,77088,347,SF_S1_C10_M03,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
7104,dcc8bd07b3eb8391b32f6ea584cebb210621ab4229256bb629bf0776c5c3f674,78144,0,7056,c98d4ba5f6cef431d32aa51bc4b502da128b5b5725df9fcd0550d118a83a8f26,77616,348,SF_S1_C10_M04,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
7152,0dcb4289cb70ed085792e65676a00167c9935b3c51c2b472b8e2bee37967e05e,78672,0,7104,dcc8bd07b3eb8391b32f6ea584cebb210621ab4229256bb629bf0776c5c3f674,78144,349,SF_S1_C11_M02,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
7200,598b13749671da9c593c6161696320d61993784a73825c7dae531e193c6684fd,79200,0,7152,0dcb4289cb70ed085792e65676a00167c9935b3c51c2b472b8e2bee37967e05e,78672,350,SF_S1_C11_M04,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
7248,6665dc6397727f5631faa184dfc9e0592d2660d4e71ba04f6e03294496a1217f,79728,0,7200,598b13749671da9c593c6161696320d61993784a73825c7dae531e193c6684fd,79200,351,SF_S1_C12_M01,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
7296,3e8cda94dfaf11c3fd8e262f8db9fdb4fae7d42db7fbd3b168048e85d197ac1d,80256,0,7248,6665dc6397727f5631faa184dfc9e0592d2660d4e71ba04f6e03294496a1217f,79728,352,SF_S1_C12_M02,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
7344,612cd48dd7378a8cc71c3edacc648dffb1a0ef33973c3d494d64b0c0e3725c51,80784,0,7296,3e8cda94dfaf11c3fd8e262f8db9fdb4fae7d42db7fbd3b168048e85d197ac1d,80256,353,SF_S1_C12_M04,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
7392,ad8ba3db4dfd0913c431bfcf10d7830eadd18f1694d46bddc13efb6208086f4c,81312,0,7344,612cd48dd7378a8cc71c3edacc648dffb1a0ef33973c3d494d64b0c0e3725c51,80784,354,SF_S1_C13_M02,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
7440,3003b993151e1e0874d1687a87e3ca26a3115ba013c10dac080565bdc14eae1a,81840,0,7392,ad8ba3db4dfd0913c431bfcf10d7830eadd18f1694d46bddc13efb6208086f4c,81312,355,SF_S1_C13_M03,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
7488,fac7dcbe92c4b89b883740f427cebdfd31c7177abd3edb2fef83a0a42f83e54d,82368,0,7440,3003b993151e1e0874d1687a87e3ca26a3115ba013c10dac080565bdc14eae1a,81840,356,SF_S1_C14_M01,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
7536,d0e9fd01f08eb6be4c77c985a8a6fed5d16dde4889ef7b5c0919a95404b7d7bb,82896,0,7488,fac7dcbe92c4b89b883740f427cebdfd31c7177abd3edb2fef83a0a42f83e54d,82368,357,SF_S1_C14_M02,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
7584,295256208e602e8a6a80504a9cdb5482b4090bfc3106d3374ba784cd5f501049,83424,0,7536,d0e9fd01f08eb6be4c77c985a8a6fed5d16dde4889ef7b5c0919a95404b7d7bb,82896,358,SF_S1_C14_M03,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
7632,97ba257a6a0c9ec93b1a15d814acf5e82ffec3908cc01f87b0091821b9104187,83952,0,7584,295256208e602e8a6a80504a9cdb5482b4090bfc3106d3374ba784cd5f501049,83424,359,SF_S1_C15_M01,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
7680,632f959e34df420464f09d48b755ff1fe655681763b6fcca87034001fe698f79,84480,0,7632,97ba257a6a0c9ec93b1a15d814acf5e82ffec3908cc01f87b0091821b9104187,83952,360,SF_S1_C16_M01,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
7728,946b2004a745f11a0f2739a6d05a1070834f763d40c5718ebead69f58bb7034f,85008,0,7680,632f959e34df420464f09d48b755ff1fe655681763b6fcca87034001fe698f79,84480,361,SF_S1_C16_M02,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
7776,69e391934b09d17465e52bd8f7c3635554eac8ccfea2d42fb0fb8e2b7c44c7e1,85536,0,7728,946b2004a745f11a0f2739a6d05a1070834f763d40c5718ebead69f58bb7034f,85008,362,SF_S2_C01_M01,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
7824,fe2c2c9f742109798ad360491030d45aa4c4855e59004409bfa3cb8efe487984,86064,0,7776,69e391934b09d17465e52bd8f7c3635554eac8ccfea2d42fb0fb8e2b7c44c7e1,85536,363,SF_S2_C01_M03,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
7872,b8adab1f032886b6ad2b31aa7b308e3246f21c920ca6be2bd3f315727c9bc7fa,86592,0,7824,fe2c2c9f742109798ad360491030d45aa4c4855e59004409bfa3cb8efe487984,86064,364,SF_S2_C02_M01,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
7920,3851f1b49171c175ee20a71e9cb672d00b19b4b717ccb9547be4a173330e08b7,87120,0,7872,b8adab1f032886b6ad2b31aa7b308e3246f21c920ca6be2bd3f315727c9bc7fa,86592,365,SF_S2_C02_M04,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
7968,620ce7956a8261fd33992e55a671f22a6bf441485f749d7d6e24599beac4d3ae,87648,0,7920,3851f1b49171c175ee20a71e9cb672d00b19b4b717ccb9547be4a173330e08b7,87120,366,SF_S2_C03_M04,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
8016,4bf8bc5ef40585a52380290ce02267135ff6550d21b0bffbf51a5bb98a9d6360,88176,0,7968,620ce7956a8261fd33992e55a671f22a6bf441485f749d7d6e24599beac4d3ae,87648,367,SF_S2_C04_M01,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
8064,ad7419eb102ef873437f86600d41f09e5be52a443d1d06bfd91b1c5a90689f57,88704,0,8016,4bf8bc5ef40585a52380290ce02267135ff6550d21b0bffbf51a5bb98a9d6360,88176,368,SF_S2_C04_M04,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
8112,82983ebf70684e55555d0e63d2bfe5f9186325248f2ad265e0cb401552ba11f0,89232,0,8064,ad7419eb102ef873437f86600d41f09e5be52a443d1d06bfd91b1c5a90689f57,88704,369,SF_S2_C06_M01,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
8160,4872632bc4468f1536cf6a0ba22b7966296ca5983ca8651e267af9a58dad3c86,89760,0,8112,82983ebf70684e55555d0e63d2bfe5f9186325248f2ad265e0cb401552ba11f0,89232,370,SF_S2_C06_M02,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
8208,dd4b4b6329221d657e2617e7b240b024f07102bb2180251a3d9318f6239ff4a7,90288,0,8160,4872632bc4468f1536cf6a0ba22b7966296ca5983ca8651e267af9a58dad3c86,89760,371,SF_S2_C06_M03,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
8256,cb8d3d40023583f7a19d6b9667f5dbc5b7e31ec753a9d19d441215f2ee307600,90816,0,8208,dd4b4b6329221d657e2617e7b240b024f07102bb2180251a3d9318f6239ff4a7,90288,372,SF_S2_C06_M04,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
8304,78b1eaa1275f495e53b569f0b89ea2fd3b0c40fdd081c6d598094196441f00a2,91344,0,8256,cb8d3d40023583f7a19d6b9667f5dbc5b7e31ec753a9d19d441215f2ee307600,90816,373,SF_S2_C07_M01,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
8352,a61ab4eae0675ce883599793df4ef4d0e5a058ebf73913986f87de863814fe73,91872,0,8304,78b1eaa1275f495e53b569f0b89ea2fd3b0c40fdd081c6d598094196441f00a2,91344,374,SF_S2_C07_M03,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
8400,42ec19065ef6e5b34c4378509d2947b6e762d37a598f09581fcf734a5b4e801f,92400,0,8352,a61ab4eae0675ce883599793df4ef4d0e5a058ebf73913986f87de863814fe73,91872,375,SF_S2_C08_M01,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
8448,3dea1971760b0dee9a17e12b9e56ff2b08489fc0495feeefc84365fc1bf0771c,92928,0,8400,42ec19065ef6e5b34c4378509d2947b6e762d37a598f09581fcf734a5b4e801f,92400,376,SF_S2_C08_M04,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
8496,4acd2457dcd71ee9de7d36c7ef9faf706aa07a1089f77b71ca42c4776a2bc559,93456,0,8448,3dea1971760b0dee9a17e12b9e56ff2b08489fc0495feeefc84365fc1bf0771c,92928,377,SF_S2_C09_M02,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
8544,b6b2a41783136eb3f2d8a0c2679abc532d5dca223c4e63ca814b29c00c86a3d5,93984,0,8496,4acd2457dcd71ee9de7d36c7ef9faf706aa07a1089f77b71ca42c4776a2bc559,93456,378,SF_S2_C09_M03,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
8592,327beeccc9423f19a73d3225ee6cc0a36fbef02891eebab769e6996eab90cac8,94512,0,8544,b6b2a41783136eb3f2d8a0c2679abc532d5dca223c4e63ca814b29c00c86a3d5,93984,379,SF_S2_C09_M04,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
8640,0e63e982c9da998746608954fbd824e80b720865bd3fd720657c9ae7a4d01a2a,95040,0,8592,327beeccc9423f19a73d3225ee6cc0a36fbef02891eebab769e6996eab90cac8,94512,380,SF_S2_C10_M01,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
8688,a2772c65acb2b18b34c066795143fc01e445fe7c931c5abea29208517c50d273,95568,0,8640,0e63e982c9da998746608954fbd824e80b720865bd3fd720657c9ae7a4d01a2a,95040,381,SF_S2_C10_M02,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
8736,1ca1d0d997e6853681df41929843319835d0f75898b797fc65bf788fddb7fcbf,96096,0,8688,a2772c65acb2b18b34c066795143fc01e445fe7c931c5abea29208517c50d273,95568,382,SF_S2_C11_M01,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
8784,62207854cecf63d9b00ef430fef048ceb2521e4697aba36ed15c9f07a8404de9,96624,0,8736,1ca1d0d997e6853681df41929843319835d0f75898b797fc65bf788fddb7fcbf,96096,383,SF_S2_C11_M02,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
8832,ed41c114610d58c257edaed8d891d465e34c1c3edcde405f208e5f45b71bb84a,97152,0,8784,62207854cecf63d9b00ef430fef048ceb2521e4697aba36ed15c9f07a8404de9,96624,384,SF_S2_C11_M03,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
8880,5ae8c7d455f5bb5512beb521bc927f6f2718807163adbf1da29741b85913fcbc,97680,0,8832,ed41c114610d58c257edaed8d891d465e34c1c3edcde405f208e5f45b71bb84a,97152,385,SF_S2_C12_M02,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
8928,3d1ae570b4f228258a14ba0ba8c2a30bb2baf90321f97ccce9d09ce38dfc64ee,98208,0,8880,5ae8c7d455f5bb5512beb521bc927f6f2718807163adbf1da29741b85913fcbc,97680,386,SF_S2_C13_M01,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
8976,44033ec551ce4f0abe4ea533f00939e4c642431fdc8847da56db5a04f67bf0e1,98736,0,8928,3d1ae570b4f228258a14ba0ba8c2a30bb2baf90321f97ccce9d09ce38dfc64ee,98208,387,SF_S2_C13_M02,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
9024,00f19ca6b247cbfeb61914ff19128d1453a38289d1b14606e67c194f2113563d,99264,0,8976,44033ec551ce4f0abe4ea533f00939e4c642431fdc8847da56db5a04f67bf0e1,98736,388,SF_S2_C13_M04,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
9072,76061cdfd10adcb6d03479dfc860af77f8fa656c93b8554e62eebe9ac3c34e71,99792,0,9024,00f19ca6b247cbfeb61914ff19128d1453a38289d1b14606e67c194f2113563d,99264,389,SF_S2_C14_M01,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
9120,70cc30fe4bbb695625bfbc787e6f315d074e42269a5fe3bddf494cca6dbddc16,100320,0,9072,76061cdfd10adcb6d03479dfc860af77f8fa656c93b8554e62eebe9ac3c34e71,99792,390,SF_S2_C14_M03,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
9168,ea4cac0d7a51b5d8e57070e2612dd009d936547259deaa02a150dd4d92d57dd0,100848,0,9120,70cc30fe4bbb695625bfbc787e6f315d074e42269a5fe3bddf494cca6dbddc16,100320,391,SF_S2_C15_M01,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
9216,a598232f094b785b3ce4e6e54fce7c4ae77eef6ae393a156c876fc4a3cc4175e,101376,0,9168,ea4cac0d7a51b5d8e57070e2612dd009d936547259deaa02a150dd4d92d57dd0,100848,392,SF_S2_C15_M03,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
9264,dbcd3cc36b796cc11043c8d4c51b57680babec84aa57b788cf067b462b3cb5a5,101904,0,9216,a598232f094b785b3ce4e6e54fce7c4ae77eef6ae393a156c876fc4a3cc4175e,101376,393,SF_S2_C15_M04,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
9312,67d0341eada4c082cfd7b706e34913d074a5dfef0fa274a95f601966b49bd208,102432,0,9264,dbcd3cc36b796cc11043c8d4c51b57680babec84aa57b788cf067b462b3cb5a5,101904,394,SF_S2_C16_M02,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
9360,781caf2f8ba2f1efeae3eaf978f0f853f97c6b017fb94d6dc43d471b3d121e37,102960,0,9312,67d0341eada4c082cfd7b706e34913d074a5dfef0fa274a95f601966b49bd208,102432,395,SF_S3_C01_M01,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
9408,4bf5aa10b47e066a393c3331c8fc4d3e193a54ebb3cc1905ddec4ab6e7a956f7,103488,0,9360,781caf2f8ba2f1efeae3eaf978f0f853f97c6b017fb94d6dc43d471b3d121e37,102960,396,SF_S3_C01_M03,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
9456,ca839ab2b47903df015ee684aadbdd679aae1ead22e17b5e6a66a4fab5cb1684,104016,0,9408,4bf5aa10b47e066a393c3331c8fc4d3e193a54ebb3cc1905ddec4ab6e7a956f7,103488,397,SF_S3_C02_M02,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
9504,fe8fa8558d4342c7dc9770d51dca69b7c3ba0806c5a653486b5673a2d3a0512c,104544,0,9456,ca839ab2b47903df015ee684aadbdd679aae1ead22e17b5e6a66a4fab5cb1684,104016,398,SF_S3_C02_M03,SensorFast,trace_on_repeat_2,L_RING_D050,False,True
