checker_semantics_verified,crosses_hyperperiod_boundary,derived_deadline_ns,derived_scenario,flow_id,last_absolute_deadline_ns,last_instance_release_ns,period_ns,release_ns,scenario
True,False,440000,L_REDSTAR_A110,SF_S2_C11_M01,7950800,7510800,500000,10800,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S2_C11_M02,7943900,7503900,500000,3900,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S2_C11_M03,7994800,7554800,500000,54800,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S2_C11_M04,8031300,7591300,500000,91300,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S2_C12_M01,7960200,7520200,500000,20200,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S2_C12_M02,7991700,7551700,500000,51700,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S2_C12_M03,8037900,7597900,500000,97900,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S2_C12_M04,7965600,7525600,500000,25600,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S2_C13_M01,7998100,7558100,500000,58100,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S2_C13_M02,7948300,7508300,500000,8300,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S2_C13_M03,8030700,7590700,500000,90700,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S2_C13_M04,7986100,7546100,500000,46100,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S2_C14_M01,7974000,7534000,500000,34000,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S2_C14_M02,7972600,7532600,500000,32600,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S2_C14_M03,7991800,7551800,500000,51800,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S2_C14_M04,7941800,7501800,500000,1800,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S2_C15_M01,8035900,7595900,500000,95900,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S2_C15_M02,7940800,7500800,500000,800,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S2_C15_M03,7976600,7536600,500000,36600,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S2_C15_M04,8018000,7578000,500000,78000,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S2_C16_M01,7992500,7552500,500000,52500,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S2_C16_M02,8016800,7576800,500000,76800,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S2_C16_M03,7948700,7508700,500000,8700,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S2_C16_M04,8013100,7573100,500000,73100,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C01_M01,8004600,7564600,500000,64600,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S3_C01_M02,7977800,7537800,500000,37800,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C01_M03,8020900,7580900,500000,80900,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S3_C01_M04,7995300,7555300,500000,55300,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C02_M01,8014800,7574800,500000,74800,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S3_C02_M02,7992300,7552300,500000,52300,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S3_C02_M03,7953900,7513900,500000,13900,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S3_C02_M04,7951800,7511800,500000,11800,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S3_C03_M01,7958400,7518400,500000,18400,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C03_M02,8038600,7598600,500000,98600,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C03_M03,8024000,7584000,500000,84000,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C03_M04,8013000,7573000,500000,73000,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C04_M01,8010600,7570600,500000,70600,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S3_C04_M02,7957200,7517200,500000,17200,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S3_C04_M03,7956600,7516600,500000,16600,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S3_C04_M04,7978900,7538900,500000,38900,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C05_M01,8025300,7585300,500000,85300,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S3_C05_M02,7955900,7515900,500000,15900,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C05_M03,8008300,7568300,500000,68300,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C05_M04,8004100,7564100,500000,64100,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C06_M01,8017400,7577400,500000,77400,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C06_M02,8032200,7592200,500000,92200,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C06_M03,8036500,7596500,500000,96500,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S3_C06_M04,7950600,7510600,500000,10600,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S3_C07_M01,7960400,7520400,500000,20400,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C07_M02,8013700,7573700,500000,73700,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S3_C07_M03,7995700,7555700,500000,55700,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S3_C07_M04,7996200,7556200,500000,56200,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C08_M01,8017700,7577700,500000,77700,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S3_C08_M02,7960700,7520700,500000,20700,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S3_C08_M03,7940300,7500300,500000,300,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S3_C08_M04,7940000,7500000,500000,0,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C09_M01,8020500,7580500,500000,80500,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S3_C09_M02,7981800,7541800,500000,41800,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S3_C09_M03,7951000,7511000,500000,11000,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C09_M04,8029700,7589700,500000,89700,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S3_C10_M01,7946000,7506000,500000,6000,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C10_M02,8036900,7596900,500000,96900,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S3_C10_M03,7962100,7522100,500000,22100,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S3_C10_M04,7950900,7510900,500000,10900,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C11_M01,8006200,7566200,500000,66200,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C11_M02,8018000,7578000,500000,78000,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C11_M03,8012500,7572500,500000,72500,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C11_M04,8015900,7575900,500000,75900,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C12_M01,8033600,7593600,500000,93600,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C12_M02,8036200,7596200,500000,96200,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C12_M03,8007700,7567700,500000,67700,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S3_C12_M04,7956800,7516800,500000,16800,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S3_C13_M01,7979400,7539400,500000,39400,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C13_M02,8036400,7596400,500000,96400,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S3_C13_M03,7985200,7545200,500000,45200,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C13_M04,8032200,7592200,500000,92200,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S3_C14_M01,7994600,7554600,500000,54600,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C14_M02,8019800,7579800,500000,79800,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C14_M03,8031100,7591100,500000,91100,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C14_M04,8009600,7569600,500000,69600,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C15_M01,8014500,7574500,500000,74500,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C15_M02,8037100,7597100,500000,97100,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C15_M03,8028800,7588800,500000,88800,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C15_M04,8004100,7564100,500000,64100,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C16_M01,8008300,7568300,500000,68300,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S3_C16_M02,7988200,7548200,500000,48200,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S3_C16_M03,7995400,7555400,500000,55400,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S3_C16_M04,8002600,7562600,500000,62600,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C01_M01,7994700,7554700,500000,54700,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S4_C01_M02,8035100,7595100,500000,95100,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C01_M03,7942300,7502300,500000,2300,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C01_M04,7984100,7544100,500000,44100,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C02_M01,7980300,7540300,500000,40300,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C02_M02,7983900,7543900,500000,43900,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C02_M03,7989400,7549400,500000,49400,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C02_M04,7958900,7518900,500000,18900,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C03_M01,7948700,7508700,500000,8700,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C03_M02,7969600,7529600,500000,29600,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C03_M03,7949700,7509700,500000,9700,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C03_M04,7977000,7537000,500000,37000,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C04_M01,7980200,7540200,500000,40200,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S4_C04_M02,8035400,7595400,500000,95400,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C04_M03,7985000,7545000,500000,45000,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C04_M04,7983900,7543900,500000,43900,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S4_C05_M01,8010700,7570700,500000,70700,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S4_C05_M02,8003800,7563800,500000,63800,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C05_M03,7954600,7514600,500000,14600,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S4_C05_M04,8005700,7565700,500000,65700,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C06_M01,7981100,7541100,500000,41100,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C06_M02,7993200,7553200,500000,53200,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S4_C06_M03,8017800,7577800,500000,77800,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C06_M04,7950500,7510500,500000,10500,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S4_C07_M01,8027200,7587200,500000,87200,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S4_C07_M02,8023400,7583400,500000,83400,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C07_M03,7992200,7552200,500000,52200,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C07_M04,7970700,7530700,500000,30700,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C08_M01,7959300,7519300,500000,19300,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C08_M02,7976100,7536100,500000,36100,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C08_M03,7949300,7509300,500000,9300,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C08_M04,7993200,7553200,500000,53200,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C09_M01,7962900,7522900,500000,22900,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S4_C09_M02,8004300,7564300,500000,64300,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C09_M03,7940700,7500700,500000,700,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S4_C09_M04,8036100,7596100,500000,96100,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C10_M01,7995600,7555600,500000,55600,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S4_C10_M02,8012300,7572300,500000,72300,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S4_C10_M03,8039800,7599800,500000,99800,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S4_C10_M04,8026000,7586000,500000,86000,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S4_C11_M01,8029500,7589500,500000,89500,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C11_M02,7994500,7554500,500000,54500,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S4_C11_M03,8016500,7576500,500000,76500,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C11_M04,7985800,7545800,500000,45800,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C12_M01,7961800,7521800,500000,21800,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C12_M02,7958500,7518500,500000,18500,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C12_M03,7995000,7555000,500000,55000,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C12_M04,7990300,7550300,500000,50300,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C13_M01,7988300,7548300,500000,48300,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C13_M02,7944300,7504300,500000,4300,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C13_M03,7964700,7524700,500000,24700,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S4_C13_M04,8027800,7587800,500000,87800,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C14_M01,7956400,7516400,500000,16400,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C14_M02,7952300,7512300,500000,12300,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S4_C14_M03,8030700,7590700,500000,90700,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C14_M04,7984300,7544300,500000,44300,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S4_C15_M01,8004700,7564700,500000,64700,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S4_C15_M02,8002200,7562200,500000,62200,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C15_M03,7981800,7541800,500000,41800,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C15_M04,7993600,7553600,500000,53600,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C16_M01,7985100,7545100,500000,45100,L_REDSTAR
True,False,440000,L_REDSTAR_A110,SF_S4_C16_M02,7972000,7532000,500000,32000,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S4_C16_M03,8028000,7588000,500000,88000,L_REDSTAR
True,True,440000,L_REDSTAR_A110,SF_S4_C16_M04,8014200,7574200,500000,74200,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C01_M01,7799000,6149000,2000000,149000,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C01_M02,7901800,6251800,2000000,251800,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C01_M03,7859500,6209500,2000000,209500,L_REDSTAR
True,True,1650000,L_REDSTAR_A110,STAT_PLC_C01_M04,8049900,6399900,2000000,399900,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C02_M01,7845000,6195000,2000000,195000,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C02_M02,7883400,6233400,2000000,233400,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C02_M03,7865200,6215200,2000000,215200,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C02_M04,7829400,6179400,2000000,179400,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C03_M01,7694300,6044300,2000000,44300,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C03_M02,7738700,6088700,2000000,88700,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C03_M03,7681700,6031700,2000000,31700,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C03_M04,7949800,6299800,2000000,299800,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C04_M01,7770700,6120700,2000000,120700,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C04_M02,7760000,6110000,2000000,110000,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C04_M03,7858200,6208200,2000000,208200,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C04_M04,7990100,6340100,2000000,340100,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C05_M01,7985100,6335100,2000000,335100,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C05_M02,7920000,6270000,2000000,270000,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C05_M03,7854900,6204900,2000000,204900,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C05_M04,7655400,6005400,2000000,5400,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C06_M01,7726900,6076900,2000000,76900,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C06_M02,7983500,6333500,2000000,333500,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C06_M03,7988100,6338100,2000000,338100,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C06_M04,7838500,6188500,2000000,188500,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C07_M01,7882000,6232000,2000000,232000,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C07_M02,7976900,6326900,2000000,326900,L_REDSTAR
True,True,1650000,L_REDSTAR_A110,STAT_PLC_C07_M03,8037400,6387400,2000000,387400,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C07_M04,7691200,6041200,2000000,41200,L_REDSTAR
True,True,1650000,L_REDSTAR_A110,STAT_PLC_C08_M01,8001600,6351600,2000000,351600,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C08_M02,7657000,6007000,2000000,7000,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C08_M03,7949400,6299400,2000000,299400,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C08_M04,7831500,6181500,2000000,181500,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C09_M01,7952700,6302700,2000000,302700,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C09_M02,7795900,6145900,2000000,145900,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C09_M03,7734900,6084900,2000000,84900,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C09_M04,7820600,6170600,2000000,170600,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C10_M01,7778800,6128800,2000000,128800,L_REDSTAR
True,True,1650000,L_REDSTAR_A110,STAT_PLC_C10_M02,8025400,6375400,2000000,375400,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C10_M03,7720300,6070300,2000000,70300,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C10_M04,7697200,6047200,2000000,47200,L_REDSTAR
True,True,1650000,L_REDSTAR_A110,STAT_PLC_C11_M01,8041500,6391500,2000000,391500,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C11_M02,7763300,6113300,2000000,113300,L_REDSTAR
True,True,1650000,L_REDSTAR_A110,STAT_PLC_C11_M03,8041000,6391000,2000000,391000,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C11_M04,7907800,6257800,2000000,257800,L_REDSTAR
True,True,1650000,L_REDSTAR_A110,STAT_PLC_C12_M01,8024600,6374600,2000000,374600,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C12_M02,7810200,6160200,2000000,160200,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C12_M03,7692300,6042300,2000000,42300,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C12_M04,7978900,6328900,2000000,328900,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C13_M01,7775100,6125100,2000000,125100,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C13_M02,7738700,6088700,2000000,88700,L_REDSTAR
True,True,1650000,L_REDSTAR_A110,STAT_PLC_C13_M03,8045400,6395400,2000000,395400,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C13_M04,7666700,6016700,2000000,16700,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C14_M01,7818800,6168800,2000000,168800,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C14_M02,7985800,6335800,2000000,335800,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C14_M03,7768900,6118900,2000000,118900,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C14_M04,7972900,6322900,2000000,322900,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C15_M01,7773800,6123800,2000000,123800,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C15_M02,7949300,6299300,2000000,299300,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C15_M03,7992900,6342900,2000000,342900,L_REDSTAR
True,True,1650000,L_REDSTAR_A110,STAT_PLC_C15_M04,8046900,6396900,2000000,396900,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C16_M01,7985000,6335000,2000000,335000,L_REDSTAR
True,True,1650000,L_REDSTAR_A110,STAT_PLC_C16_M02,8018300,6368300,2000000,368300,L_REDSTAR
True,True,1650000,L_REDSTAR_A110,STAT_PLC_C16_M03,8033100,6383100,2000000,383100,L_REDSTAR
True,False,1650000,L_REDSTAR_A110,STAT_PLC_C16_M04,7830000,6180000,2000000,180000,L_REDSTAR
True,True,480000,L_REDSTAR_A120,CMD_PLC_C01_M01_A1_C01_M01,8045900,7565900,500000,65900,L_REDSTAR
True,True,480000,L_REDSTAR_A120,CMD_PLC_C01_M01_A2_C01_M01,8031400,7551400,500000,51400,L_REDSTAR
True,False,480000,L_REDSTAR_A120,CMD_PLC_C01_M01_A3_C01_M01,7998100,7518100,500000,18100,L_REDSTAR
True,True,480000,L_REDSTAR_A120,CMD_PLC_C01_M01_A4_C01_M01,8074500,7594500,500000,94500,L_REDSTAR
True,True,480000,L_REDSTAR_A120,CMD_PLC_C01_M02_A1_C01_M02,8076800,7596800,500000,96800,L_REDSTAR
True,False,480000,L_REDSTAR_A120,CMD_PLC_C01_M02_A2_C01_M02,7985900,7505900,500000,5900,L_REDSTAR
True,True,480000,L_REDSTAR_A120,CMD_PLC_C01_M02_A3_C01_M02,8053800,7573800,500000,73800,L_REDSTAR
True,True,480000,L_REDSTAR_A120,CMD_PLC_C01_M02_A4_C01_M02,8034000,7554000,500000,54000,L_REDSTAR
True,False,480000,L_REDSTAR_A120,CMD_PLC_C01_M03_A1_C01_M03,7996600,7516600,500000,16600,L_REDSTAR
True,False,480000,L_REDSTAR_A120,CMD_PLC_C01_M03_A2_C01_M03,7984900,7504900,500000,4900,L_REDSTAR
True,True,480000,L_REDSTAR_A120,CMD_PLC_C01_M03_A3_C01_M03,8063400,7583400,500000,83400,L_REDSTAR
True,True,480000,L_REDSTAR_A120,CMD_PLC_C01_M03_A4_C01_M03,8004500,7524500,500000,24500,L_REDSTAR
True,True,480000,L_REDSTAR_A120,CMD_PLC_C01_M04_A1_C01_M04,8061200,7581200,500000,81200,L_REDSTAR
True,False,480000,L_REDSTAR_A120,CMD_PLC_C01_M04_A2_C01_M04,7999100,7519100,500000,19100,L_REDSTAR
True,False,480000,L_REDSTAR_A120,CMD_PLC_C01_M04_A3_C01_M04,7986500,7506500,500000,6500,L_REDSTAR
True,True,480000,L_REDSTAR_A120,CMD_PLC_C01_M04_A4_C01_M04,8041800,7561800,500000,61800,L_REDSTAR
True,False,480000,L_REDSTAR_A120,CMD_PLC_C02_M01_A1_C02_M01,7995700,7515700,500000,15700,L_REDSTAR
True,True,480000,L_REDSTAR_A120,CMD_PLC_C02_M01_A2_C02_M01,8073300,7593300,500000,93300,L_REDSTAR
True,True,480000,L_REDSTAR_A120,CMD_PLC_C02_M01_A3_C02_M01,8029400,7549400,500000,49400,L_REDSTAR
True,True,480000,L_REDSTAR_A120,CMD_PLC_C02_M01_A4_C02_M01,8002300,7522300,500000,22300,L_REDSTAR
True,True,480000,L_REDSTAR_A120,CMD_PLC_C02_M02_A1_C02_M02,8077900,7597900,500000,97900,L_REDSTAR
True,True,480000,L_REDSTAR_A120,CMD_PLC_C02_M02_A2_C02_M02,8063800,7583800,500000,83800,L_REDSTAR
True,True,480000,L_REDSTAR_A120,CMD_PLC_C02_M02_A3_C02_M02,8074900,7594900,500000,94900,L_REDSTAR
True,True,480000,L_REDSTAR_A120,CMD_PLC_C02_M02_A4_C02_M02,8036600,7556600,500000,56600,L_REDSTAR
True,False,480000,L_REDSTAR_A120,CMD_PLC_C02_M03_A1_C02_M03,7993300,7513300,500000,13300,L_REDSTAR
True,True,480000,L_REDSTAR_A120,CMD_PLC_C02_M03_A2_C02_M03,8078500,7598500,500000,98500,L_REDSTAR
True,True,480000,L_REDSTAR_A120,CMD_PLC_C02_M03_A3_C02_M03,8065700,7585700,500000,85700,L_REDSTAR
True,True,480000,L_REDSTAR_A120,CMD_PLC_C02_M03_A4_C02_M03,8032800,7552800,500000,52800,L_REDSTAR
True,True,480000,L_REDSTAR_A120,CMD_PLC_C02_M04_A1_C02_M04,8017300,7537300,500000,37300,L_REDSTAR
True,True,480000,L_REDSTAR_A120,CMD_PLC_C02_M04_A2_C02_M04,8058400,7578400,500000,78400,L_REDSTAR
