alpha,alpha_den,alpha_num,capped_at_period,deadline_changed,derived_deadline_ns,derived_scenario,flow_id,flow_kind,original_deadline_ns,period_ns,release_ns,source_scenario
5/4,4,5,False,True,1875000,L_RING_A125,SC_S2_C16_M01,SensorCyclic,1500000,2000000,200300,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S2_C16_M02,SensorCyclic,1500000,2000000,95800,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S2_C16_M03,SensorCyclic,1500000,2000000,84000,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S2_C16_M04,SensorCyclic,1500000,2000000,186700,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C01_M01,SensorCyclic,1500000,2000000,393500,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C01_M02,SensorCyclic,1500000,2000000,377000,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C01_M03,SensorCyclic,1500000,2000000,3600,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C01_M04,SensorCyclic,1500000,2000000,378500,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C02_M01,SensorCyclic,1500000,2000000,399700,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C02_M02,SensorCyclic,1500000,2000000,249400,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C02_M03,SensorCyclic,1500000,2000000,208600,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C02_M04,SensorCyclic,1500000,2000000,167500,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C03_M01,SensorCyclic,1500000,2000000,372500,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C03_M02,SensorCyclic,1500000,2000000,20800,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C03_M03,SensorCyclic,1500000,2000000,364700,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C03_M04,SensorCyclic,1500000,2000000,373000,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C04_M01,SensorCyclic,1500000,2000000,52300,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C04_M02,SensorCyclic,1500000,2000000,78100,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C04_M03,SensorCyclic,1500000,2000000,318800,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C04_M04,SensorCyclic,1500000,2000000,142300,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C05_M01,SensorCyclic,1500000,2000000,3100,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C05_M02,SensorCyclic,1500000,2000000,325400,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C05_M03,SensorCyclic,1500000,2000000,202100,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C05_M04,SensorCyclic,1500000,2000000,38900,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C06_M01,SensorCyclic,1500000,2000000,342600,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C06_M02,SensorCyclic,1500000,2000000,316500,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C06_M03,SensorCyclic,1500000,2000000,258000,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C06_M04,SensorCyclic,1500000,2000000,220500,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C07_M01,SensorCyclic,1500000,2000000,76600,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C07_M02,SensorCyclic,1500000,2000000,112600,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C07_M03,SensorCyclic,1500000,2000000,247600,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C07_M04,SensorCyclic,1500000,2000000,335400,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C08_M01,SensorCyclic,1500000,2000000,138600,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C08_M02,SensorCyclic,1500000,2000000,46300,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C08_M03,SensorCyclic,1500000,2000000,111200,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C08_M04,SensorCyclic,1500000,2000000,369400,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C09_M01,SensorCyclic,1500000,2000000,398700,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C09_M02,SensorCyclic,1500000,2000000,180100,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C09_M03,SensorCyclic,1500000,2000000,284100,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C09_M04,SensorCyclic,1500000,2000000,21700,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C10_M01,SensorCyclic,1500000,2000000,175000,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C10_M02,SensorCyclic,1500000,2000000,287000,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C10_M03,SensorCyclic,1500000,2000000,195900,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C10_M04,SensorCyclic,1500000,2000000,50200,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C11_M01,SensorCyclic,1500000,2000000,244000,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C11_M02,SensorCyclic,1500000,2000000,378500,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C11_M03,SensorCyclic,1500000,2000000,81100,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C11_M04,SensorCyclic,1500000,2000000,346700,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C12_M01,SensorCyclic,1500000,2000000,86200,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C12_M02,SensorCyclic,1500000,2000000,298500,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C12_M03,SensorCyclic,1500000,2000000,262000,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C12_M04,SensorCyclic,1500000,2000000,115500,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C13_M01,SensorCyclic,1500000,2000000,31100,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C13_M02,SensorCyclic,1500000,2000000,138700,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C13_M03,SensorCyclic,1500000,2000000,193800,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C13_M04,SensorCyclic,1500000,2000000,286600,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C14_M01,SensorCyclic,1500000,2000000,166200,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C14_M02,SensorCyclic,1500000,2000000,369900,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C14_M03,SensorCyclic,1500000,2000000,227000,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C14_M04,SensorCyclic,1500000,2000000,384100,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C15_M01,SensorCyclic,1500000,2000000,216200,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C15_M02,SensorCyclic,1500000,2000000,145600,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C15_M03,SensorCyclic,1500000,2000000,48300,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C15_M04,SensorCyclic,1500000,2000000,31600,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C16_M01,SensorCyclic,1500000,2000000,266300,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C16_M02,SensorCyclic,1500000,2000000,67500,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C16_M03,SensorCyclic,1500000,2000000,41100,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S3_C16_M04,SensorCyclic,1500000,2000000,119600,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C01_M01,SensorCyclic,1500000,2000000,114400,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C01_M02,SensorCyclic,1500000,2000000,201700,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C01_M03,SensorCyclic,1500000,2000000,270400,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C01_M04,SensorCyclic,1500000,2000000,216400,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C02_M01,SensorCyclic,1500000,2000000,157600,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C02_M02,SensorCyclic,1500000,2000000,295300,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C02_M03,SensorCyclic,1500000,2000000,341500,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C02_M04,SensorCyclic,1500000,2000000,394500,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C03_M01,SensorCyclic,1500000,2000000,278600,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C03_M02,SensorCyclic,1500000,2000000,195300,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C03_M03,SensorCyclic,1500000,2000000,174700,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C03_M04,SensorCyclic,1500000,2000000,197300,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C04_M01,SensorCyclic,1500000,2000000,334700,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C04_M02,SensorCyclic,1500000,2000000,9100,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C04_M03,SensorCyclic,1500000,2000000,89200,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C04_M04,SensorCyclic,1500000,2000000,334000,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C05_M01,SensorCyclic,1500000,2000000,37800,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C05_M02,SensorCyclic,1500000,2000000,328500,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C05_M03,SensorCyclic,1500000,2000000,43200,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C05_M04,SensorCyclic,1500000,2000000,279600,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C06_M01,SensorCyclic,1500000,2000000,2300,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C06_M02,SensorCyclic,1500000,2000000,270800,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C06_M03,SensorCyclic,1500000,2000000,126600,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C06_M04,SensorCyclic,1500000,2000000,273800,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C07_M01,SensorCyclic,1500000,2000000,77500,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C07_M02,SensorCyclic,1500000,2000000,25300,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C07_M03,SensorCyclic,1500000,2000000,43900,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C07_M04,SensorCyclic,1500000,2000000,158600,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C08_M01,SensorCyclic,1500000,2000000,396100,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C08_M02,SensorCyclic,1500000,2000000,359800,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C08_M03,SensorCyclic,1500000,2000000,215500,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C08_M04,SensorCyclic,1500000,2000000,389200,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C09_M01,SensorCyclic,1500000,2000000,29200,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C09_M02,SensorCyclic,1500000,2000000,89800,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C09_M03,SensorCyclic,1500000,2000000,68700,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C09_M04,SensorCyclic,1500000,2000000,375000,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C10_M01,SensorCyclic,1500000,2000000,225500,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C10_M02,SensorCyclic,1500000,2000000,352700,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C10_M03,SensorCyclic,1500000,2000000,14900,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C10_M04,SensorCyclic,1500000,2000000,225600,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C11_M01,SensorCyclic,1500000,2000000,242700,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C11_M02,SensorCyclic,1500000,2000000,331100,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C11_M03,SensorCyclic,1500000,2000000,338700,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C11_M04,SensorCyclic,1500000,2000000,239000,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C12_M01,SensorCyclic,1500000,2000000,397600,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C12_M02,SensorCyclic,1500000,2000000,54600,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C12_M03,SensorCyclic,1500000,2000000,153400,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C12_M04,SensorCyclic,1500000,2000000,179000,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C13_M01,SensorCyclic,1500000,2000000,356500,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C13_M02,SensorCyclic,1500000,2000000,112100,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C13_M03,SensorCyclic,1500000,2000000,291600,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C13_M04,SensorCyclic,1500000,2000000,126300,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C14_M01,SensorCyclic,1500000,2000000,267700,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C14_M02,SensorCyclic,1500000,2000000,34000,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C14_M03,SensorCyclic,1500000,2000000,49500,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C14_M04,SensorCyclic,1500000,2000000,42500,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C15_M01,SensorCyclic,1500000,2000000,262100,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C15_M02,SensorCyclic,1500000,2000000,181500,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C15_M03,SensorCyclic,1500000,2000000,51000,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C15_M04,SensorCyclic,1500000,2000000,266800,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C16_M01,SensorCyclic,1500000,2000000,324100,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C16_M02,SensorCyclic,1500000,2000000,230400,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C16_M03,SensorCyclic,1500000,2000000,179800,L_RING
5/4,4,5,False,True,1875000,L_RING_A125,SC_S4_C16_M04,SensorCyclic,1500000,2000000,289000,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C01_M01,SensorFast,400000,500000,26200,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C01_M02,SensorFast,400000,500000,52500,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C01_M03,SensorFast,400000,500000,21000,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C01_M04,SensorFast,400000,500000,49000,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C02_M01,SensorFast,400000,500000,26700,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C02_M02,SensorFast,400000,500000,28600,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C02_M03,SensorFast,400000,500000,25500,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C02_M04,SensorFast,400000,500000,29800,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C03_M01,SensorFast,400000,500000,76700,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C03_M02,SensorFast,400000,500000,46800,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C03_M03,SensorFast,400000,500000,59400,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C03_M04,SensorFast,400000,500000,40300,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C04_M01,SensorFast,400000,500000,83100,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C04_M02,SensorFast,400000,500000,2200,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C04_M03,SensorFast,400000,500000,79700,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C04_M04,SensorFast,400000,500000,88900,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C05_M01,SensorFast,400000,500000,18400,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C05_M02,SensorFast,400000,500000,20200,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C05_M03,SensorFast,400000,500000,3000,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C05_M04,SensorFast,400000,500000,38200,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C06_M01,SensorFast,400000,500000,93900,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C06_M02,SensorFast,400000,500000,91500,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C06_M03,SensorFast,400000,500000,42500,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C06_M04,SensorFast,400000,500000,27700,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C07_M01,SensorFast,400000,500000,93900,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C07_M02,SensorFast,400000,500000,82300,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C07_M03,SensorFast,400000,500000,78700,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C07_M04,SensorFast,400000,500000,71300,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C08_M01,SensorFast,400000,500000,84800,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C08_M02,SensorFast,400000,500000,91400,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C08_M03,SensorFast,400000,500000,83800,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C08_M04,SensorFast,400000,500000,27700,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C09_M01,SensorFast,400000,500000,26800,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C09_M02,SensorFast,400000,500000,41400,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C09_M03,SensorFast,400000,500000,49300,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C09_M04,SensorFast,400000,500000,40900,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C10_M01,SensorFast,400000,500000,41800,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C10_M02,SensorFast,400000,500000,73800,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C10_M03,SensorFast,400000,500000,33700,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C10_M04,SensorFast,400000,500000,40500,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C11_M01,SensorFast,400000,500000,3100,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C11_M02,SensorFast,400000,500000,16900,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C11_M03,SensorFast,400000,500000,70900,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C11_M04,SensorFast,400000,500000,65200,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C12_M01,SensorFast,400000,500000,70700,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C12_M02,SensorFast,400000,500000,12900,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C12_M03,SensorFast,400000,500000,75100,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C12_M04,SensorFast,400000,500000,71500,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C13_M01,SensorFast,400000,500000,73000,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C13_M02,SensorFast,400000,500000,80600,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C13_M03,SensorFast,400000,500000,46400,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C13_M04,SensorFast,400000,500000,21500,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C14_M01,SensorFast,400000,500000,81700,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C14_M02,SensorFast,400000,500000,16000,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C14_M03,SensorFast,400000,500000,2400,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C14_M04,SensorFast,400000,500000,22300,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C15_M01,SensorFast,400000,500000,20900,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C15_M02,SensorFast,400000,500000,99300,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C15_M03,SensorFast,400000,500000,5100,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C15_M04,SensorFast,400000,500000,34400,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C16_M01,SensorFast,400000,500000,12500,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C16_M02,SensorFast,400000,500000,15100,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C16_M03,SensorFast,400000,500000,96200,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S1_C16_M04,SensorFast,400000,500000,36400,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C01_M01,SensorFast,400000,500000,81400,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C01_M02,SensorFast,400000,500000,33800,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C01_M03,SensorFast,400000,500000,7600,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C01_M04,SensorFast,400000,500000,62400,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C02_M01,SensorFast,400000,500000,13300,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C02_M02,SensorFast,400000,500000,68400,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C02_M03,SensorFast,400000,500000,54400,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C02_M04,SensorFast,400000,500000,91600,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C03_M01,SensorFast,400000,500000,54200,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C03_M02,SensorFast,400000,500000,26000,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C03_M03,SensorFast,400000,500000,66500,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C03_M04,SensorFast,400000,500000,36300,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C04_M01,SensorFast,400000,500000,24000,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C04_M02,SensorFast,400000,500000,14600,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C04_M03,SensorFast,400000,500000,81700,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C04_M04,SensorFast,400000,500000,41800,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C05_M01,SensorFast,400000,500000,3900,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C05_M02,SensorFast,400000,500000,71100,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C05_M03,SensorFast,400000,500000,78600,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C05_M04,SensorFast,400000,500000,48100,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C06_M01,SensorFast,400000,500000,67000,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C06_M02,SensorFast,400000,500000,200,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C06_M03,SensorFast,400000,500000,75400,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C06_M04,SensorFast,400000,500000,100,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C07_M01,SensorFast,400000,500000,12300,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C07_M02,SensorFast,400000,500000,2100,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C07_M03,SensorFast,400000,500000,8100,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C07_M04,SensorFast,400000,500000,72000,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C08_M01,SensorFast,400000,500000,35800,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C08_M02,SensorFast,400000,500000,49600,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C08_M03,SensorFast,400000,500000,83500,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C08_M04,SensorFast,400000,500000,7700,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C09_M01,SensorFast,400000,500000,52900,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C09_M02,SensorFast,400000,500000,99300,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C09_M03,SensorFast,400000,500000,16100,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C09_M04,SensorFast,400000,500000,44200,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C10_M01,SensorFast,400000,500000,47700,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C10_M02,SensorFast,400000,500000,72600,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C10_M03,SensorFast,400000,500000,94000,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C10_M04,SensorFast,400000,500000,20000,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C11_M01,SensorFast,400000,500000,10800,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C11_M02,SensorFast,400000,500000,3900,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C11_M03,SensorFast,400000,500000,54800,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C11_M04,SensorFast,400000,500000,91300,L_RING
5/4,4,5,True,True,500000,L_RING_A125,SF_S2_C12_M01,SensorFast,400000,500000,20200,L_RING
